fbTrue1,fbTrue2,fbTrue3,fbTrue4,fbTrue5,fbTrue6,fbTrue7,fbTrue8,fbTrue9,fbTrue10,fbTrue11,fbTrue12,fbTrue13,fbTrue14,fbTrue15,fbTrue16,fbTrue17,fbTrue18,fbTrue19,fbTrue20,fbTrue21,fbTrue22,fbTrue23,fbTrue24,fbTrue25,fbTrue26,fbTrue27,fbTrue28,fbTrue29,fbTrue30,fbTrue31,fbTrue32,fbTrue33,fbTrue34,fbTrue35,fbTrue36,fbTrue37,fbTrue38,fbTrue39,fbTrue40,fbTrue41,fbTrue42,fbTrue43,fbTrue44,fbTrue45,fbTrue46,fbTrue47,fbTrue48,fbTrue49,fbTrue50,fbTrue51,fbTrue52,fbTrue53,fbTrue54,fbTrue55,fbTrue56,fbTrue57,fbTrue58,fbTrue59,fbTrue60,fbTrue61,fbTrue62,fbTrue63,fbTrue64,fbTrue65,fbTrue66,fbTrue67,fbTrue68,fbTrue69,fbTrue70,fbTrue71,fbTrue72
0.06060525,0.67602456,0.90087193,0.10226169,0.66292727,0.8095815,0.004986111,0.70548505,0.8141693,0.097379275,0.71496916,1.0184586,0.06278917,0.48734617,0.4714938,-0.005272437,0.7723876,0.44209814,0.096053645,0.638461,1.1465588,-0.00045888126,0.7288612,0.14879853,0.18850091,0.9110409,0.11704904,0.09419026,0.62366414,1.2032429,0.020848189,0.60537565,0.08323938,0.09324016,0.84885085,0.022569954,0.0852914,0.59696245,1.4089278,0.14962684,0.56746584,1.3045926,0.034211013,0.65437174,1.3236024,0.061967045,0.532036,1.4771903,0.2544038,0.5154724,1.3447889,-0.046644937,0.7232379,1.3714294,0.41930875,0.33715248,1.3096368,-0.17388223,0.89080393,1.2392057,0.46865878,0.097329855,1.367286,-0.4228628,0.9590416,1.2420162,0.46739027,0.007922113,1.4253874,0.47253743,-0.018196702,1.4444578
0.057519954,0.7133102,0.8600407,0.09252174,0.69713193,0.76647854,-0.0041582845,0.74008226,0.7766272,0.1026416,0.7559643,0.9733557,0.004928872,0.5149641,0.44115955,-0.022402473,0.77340597,0.4003629,0.09437956,0.6798676,1.1014414,-0.08895424,0.815802,0.1820367,0.19951573,0.91165423,0.09365535,0.089012235,0.66707134,1.1583884,-0.09022394,0.7030287,0.09670633,0.0923316,0.8516224,0.01133734,0.06638172,0.6488979,1.3639512,0.1366619,0.6140425,1.265256,0.022074606,0.7037081,1.2732971,0.037748646,0.58686954,1.4328848,0.24025343,0.56359994,1.3102183,-0.058538675,0.7786454,1.3114225,0.41173524,0.39298183,1.2688571,-0.19733307,0.92166746,1.162992,0.46206465,0.1535247,1.3271749,-0.45055953,0.9619024,1.1932096,0.45939362,0.06390643,1.3849032,0.4641783,0.03754103,1.403727
0.053514227,0.7433302,0.84395933,0.08609561,0.72144413,0.7506845,-0.006483324,0.7727575,0.76021516,0.10320528,0.7853484,0.9555877,-0.042918455,0.5275786,0.44660944,-0.03260387,0.78587556,0.38316903,0.08496459,0.70884836,1.0823944,-0.15523414,0.8439152,0.21470779,0.20738827,0.9171694,0.08720374,0.07675141,0.6963203,1.139061,-0.17344028,0.7347316,0.12668407,0.10311933,0.8658695,-0.004255593,0.043001488,0.6844306,1.3435555,0.11900447,0.64734197,1.2500521,0.003170509,0.73574954,1.2488703,0.013789725,0.62390745,1.4135758,0.21910924,0.5947367,1.3001419,-0.088159174,0.80164194,1.2786145,0.3990629,0.43031818,1.2716722,-0.2437698,0.9452691,1.1485863,0.45870766,0.19209892,1.3261497,-0.49780527,0.9637089,1.1907946,0.4577272,0.10104853,1.3816473,0.4627965,0.07463908,1.4003346
0.043202486,0.76084554,0.8560733,0.07460837,0.7321029,0.7642677,-0.011563629,0.79402417,0.7701745,0.09552266,0.80075663,0.9672728,-0.09731069,0.50358063,0.5094904,-0.032188416,0.81076497,0.39293122,0.06493042,0.7266112,1.093096,-0.17506616,0.83539236,0.28517556,0.20840982,0.91790575,0.08786881,0.0540028,0.71380544,1.1492397,-0.21726458,0.7327022,0.19757009,0.106290855,0.8690169,-0.0072631836,0.013421031,0.7014766,1.3524625,0.09261646,0.6647323,1.2615074,-0.023326203,0.75286746,1.256577,-0.014766224,0.6404402,1.4224572,0.19066696,0.6109309,1.3143163,-0.11898328,0.8120841,1.2867557,0.38085097,0.45621055,1.3034102,-0.29623485,0.9525847,1.1838369,0.45330942,0.22622007,1.3750191,-0.5453761,0.94886994,1.2514418,0.46205437,0.13938099,1.436286,0.46993077,0.11491227,1.4565742
0.0190933570000034,0.76585186,0.895286899999994,0.054160744000003,0.729780700000001,0.807480929999994,-0.0243214299999977,0.80135715,0.803999999999995,0.066657430000004,0.80425584,1.00912199999999,-0.139331449999996,0.469548700000003,0.60369129999999,-0.0093156010000004,0.837416649999999,0.427844879999995,0.0345810470000038,0.73382217,1.13669589999999,-0.164816870000001,0.812117700000003,0.383557139999991,0.205546900000002,0.912727600000002,0.0952908999999969,0.0248631440000035,0.7207215,1.19299379999999,-0.217766970000001,0.719456100000003,0.290762719999991,0.101194486000001,0.856688740000002,0.00675427899999792,-0.0130664299999974,0.70190406,1.39623189999999,0.0658300500000029,0.669418,1.30341529999999,-0.0520256499999968,0.755111930000001,1.30222889999999,-0.0383643399999977,0.641152140000001,1.46756509999999,0.166416930000003,0.61964726,1.35540009999999,-0.147763359999997,0.811083100000001,1.33785409999999,0.361673830000002,0.471046499999999,1.35985659999999,-0.336956919999996,0.952048660000001,1.25984569999999,0.449759200000001,0.250622149999998,1.44309009999999,-0.583051739999996,0.932225300000002,1.33534359999999,0.461162400000001,0.164378759999999,1.50475979999999,0.469668630000001,0.140378889999999,1.52535149999999
-0.0125886025,0.76237154,0.95568323,0.024355223,0.7244544,0.8694383,-0.04983058,0.8002502,0.8626402,0.031846963,0.79805267,1.0716486,-0.17357409,0.45207787,0.6868867,-0.02068908,0.8435408,0.4880807,0.0017298348,0.7292545,1.2005852,-0.16956827,0.77155626,0.43315542,0.17587788,0.89501923,0.14002728,-0.0072044767,0.71538496,1.2568288,-0.22936144,0.6782454,0.34530008,0.09443779,0.84344494,0.027884007,-0.036559,0.69809604,1.461616,0.038825184,0.66558135,1.3659347,-0.07993111,0.74998194,1.3688143,-0.06082364,0.634325,1.5306356,0.14223252,0.6168527,1.4131545,-0.17564687,0.8037515,1.407737,0.3424442,0.47493953,1.4113559,-0.36975694,0.94062495,1.3346772,0.44054145,0.25787127,1.4921768,-0.6192968,0.914631,1.395585,0.4530756,0.1689874,1.5497413,0.46177056,0.14426643,1.5693791
-0.04231346,0.7510792,0.99650425,-0.007456813,0.708375,0.911639,-0.078345,0.78699297,0.9022138,0.0041818544,0.7891584,1.1108886,-0.1991763,0.44150233,0.71488357,-0.07118335,0.8387605,0.5276648,-0.024430163,0.72679377,1.243391,-0.21277565,0.70154786,0.40079218,0.12860519,0.88578033,0.18081695,-0.03298076,0.7131046,1.2997383,-0.27588466,0.59579563,0.33126217,0.06869131,0.85158646,0.050013244,-0.060590092,0.69638187,1.5048151,0.013147794,0.66237223,1.4083736,-0.10385394,0.74914056,1.412456,-0.085566,0.63159007,1.5726194,0.11572306,0.6117814,1.4554496,-0.19953531,0.80289686,1.4514813,0.31858158,0.47552168,1.432888,-0.3965122,0.9292146,1.3678468,0.42659366,0.25878626,1.5009533,-0.6508187,0.90275514,1.4036751,0.44486105,0.17005396,1.5572027,0.4553386,0.14551347,1.5761857
-0.07320778,0.7383606,0.99353063,-0.039283942,0.6959593,0.9081371,-0.110862166,0.77407336,0.8997996,-0.02532814,0.77670145,1.1072546,-0.22039041,0.4444341,0.6831358,-0.09510195,0.84146976,0.5280101,-0.052454077,0.72224045,1.2435011,-0.27996683,0.6079921,0.31413513,0.06871055,0.88261783,0.16208375,-0.05998404,0.71116203,1.3005631,-0.33788145,0.48356813,0.27999908,-0.03410861,0.8715294,0.05637765,-0.086050116,0.6983107,1.5061204,-0.013887599,0.661274,1.4096023,-0.12909372,0.75042963,1.4132965,-0.111137226,0.63509345,1.575355,0.0921745,0.6134718,1.4515909,-0.22397959,0.80985165,1.445442,0.29560706,0.48113447,1.4151311,-0.41746593,0.92684543,1.342358,0.4069199,0.26348346,1.4743865,-0.673594,0.89487135,1.3479836,0.42815542,0.17528754,1.5304368,0.43952918,0.15100938,1.5492405
-0.10048392,0.72623974,0.95007014,-0.068535045,0.68112946,0.86530536,-0.13414715,0.76418066,0.85569835,-0.051539738,0.7615037,1.0643353,-0.24006972,0.46074998,0.60320073,-0.13352728,0.83925843,0.4850489,-0.08104068,0.7152417,1.2030957,-0.34960142,0.49542505,0.2117132,0.035384707,0.9072505,0.12549973,-0.08954055,0.70517516,1.260209,-0.4073463,0.36661774,0.22036743,-0.07317637,0.87050015,0.032052398,-0.115355685,0.6946608,1.4659308,-0.04414759,0.6553868,1.3695884,-0.1576148,0.7467656,1.3727391,-0.13744125,0.63133943,1.5360867,0.06504332,0.6136175,1.4099607,-0.2508774,0.81144226,1.3989432,0.27521968,0.4986962,1.3566101,-0.42312762,0.92673993,1.2618771,0.38011834,0.27917975,1.4205046,-0.67654365,0.88587296,1.2342037,0.39805946,0.19303346,1.4807378,0.40843078,0.16935802,1.5008445
-0.134645,0.71173376,0.88646513,-0.10854963,0.66607016,0.8000093,-0.17140473,0.75155944,0.79404545,-0.078936055,0.7443549,0.99839365,-0.2606364,0.47194728,0.50696325,-0.14343968,0.84496266,0.42865264,-0.10879567,0.70331967,1.1387126,-0.41135052,0.39382297,0.13595933,0.05207625,0.9239518,0.08519381,-0.1180494,0.69366753,1.1957803,-0.4723536,0.27577418,0.18437213,-0.069777586,0.8666414,0.02407378,-0.14816666,0.68324834,1.4009213,-0.07487165,0.644045,1.3061275,-0.1885563,0.73520494,1.3068223,-0.16738749,0.62028956,1.4722372,0.036772028,0.6112251,1.3480301,-0.2804976,0.8029336,1.3297845,0.25061002,0.510728,1.2816904,-0.431974,0.91576314,1.1683064,0.35553113,0.29248786,1.3497823,-0.67806447,0.87011313,1.1049727,0.3735986,0.20657349,1.4103084,0.3840818,0.18291259,1.4303741
-0.17165253,0.6827926,0.8526505,-0.14250804,0.6427009,0.76442355,-0.21322542,0.7219981,0.7620228,-0.117797405,0.7168168,0.9650676,-0.27360445,0.4782322,0.44433933,-0.18481295,0.81157684,0.39570802,-0.14375117,0.6746961,1.105841,-0.45002538,0.36543405,0.094176054,0.05240816,0.9058728,0.08383596,-0.15135273,0.66669023,1.1634052,-0.5035706,0.24770945,0.1513995,-0.0770856,0.87335896,0.02025354,-0.18043843,0.6568559,1.3687239,-0.10678619,0.61853004,1.2738483,-0.22219683,0.70749503,1.2745042,-0.19964783,0.59599155,1.4418385,0.0052295774,0.58947194,1.3174987,-0.31148028,0.7788273,1.2970388,0.21708085,0.48679078,1.2481956,-0.45410955,0.8781001,1.1194081,0.3355472,0.27095288,1.2997072,-0.6934624,0.8355672,1.0324783,0.36155677,0.18198526,1.352427,0.3742646,0.15764922,1.3702774
-0.21876392,0.6371865,0.857721,-0.18056428,0.6048357,0.7697724,-0.25889271,0.6765915,0.7665306,-0.1753178,0.67066085,0.97471464,-0.27780035,0.4708639,0.42439324,-0.20818613,0.7863544,0.40820247,-0.1910069,0.625517,1.1160681,-0.4701017,0.37186682,0.07844269,0.03448595,0.9051916,0.10917449,-0.19653435,0.61747754,1.1738636,-0.5092648,0.2408374,0.1144737,-0.081592456,0.8721473,0.023720503,-0.21798223,0.6090544,1.3801825,-0.14565028,0.5733931,1.2832739,-0.2656425,0.65599984,1.2868547,-0.23211971,0.5513755,1.456945,-0.032070026,0.54690087,1.3244437,-0.35634106,0.7255591,1.3092805,0.17809899,0.43906862,1.2578968,-0.49532706,0.8172199,1.1248028,0.31204295,0.22860259,1.2900959,-0.7329425,0.77252066,1.0342689,0.34772873,0.14027166,1.3380052,0.3631096,0.11651009,1.3544729
-0.2695086,0.5788361,0.8837936,-0.22695675,0.54913896,0.7969134,-0.30516055,0.62093216,0.79194796,-0.23194952,0.6088176,1.0037354,-0.29811856,0.4378696,0.4374065,-0.25596344,0.7448466,0.43805107,-0.24391901,0.5632908,1.1453297,-0.47134787,0.35946193,0.07642746,-0.006702155,0.8816154,0.15240633,-0.24776965,0.5556538,1.2033156,-0.4997355,0.22375637,0.10433507,-0.089696765,0.86273766,0.031476498,-0.25800744,0.5531812,1.4106499,-0.18978833,0.5166584,1.3111153,-0.3120134,0.595647,1.3186421,-0.2666281,0.49620235,1.4887416,-0.07415758,0.49454707,1.3490348,-0.40384197,0.6629512,1.3432448,0.13550758,0.3896244,1.2765154,-0.5471883,0.74652517,1.1582637,0.28231812,0.18747234,1.3057547,-0.78732616,0.69552827,1.0783343,0.31991535,0.09827113,1.3504839,0.33575112,0.07429379,1.3661901
-0.3146238,0.52244705,0.91049355,-0.27111936,0.4975637,0.82257926,-0.35219234,0.56623936,0.82021844,-0.2780116,0.5497241,1.03137,-0.3307097,0.4202219,0.4522317,-0.31845057,0.69089013,0.46477255,-0.28941664,0.5018107,1.1722215,-0.47450614,0.35112134,0.076719046,-0.07532138,0.85682267,0.18948305,-0.29161486,0.49456593,1.2303437,-0.48949078,0.21192676,0.096744895,-0.09783673,0.8578434,0.04333067,-0.29563385,0.49626723,1.4378995,-0.22909616,0.46003938,1.3371265,-0.35384202,0.5347491,1.3467052,-0.29977375,0.43979853,1.5167243,-0.11293459,0.43956316,1.374335,-0.44866455,0.59492224,1.3776168,0.0982959,0.34192836,1.2963836,-0.6040815,0.6794082,1.203093,0.2533169,0.14566201,1.3232484,-0.84287536,0.6144383,1.129527,0.29332188,0.056560516,1.3660461,0.30986705,0.032665372,1.381134
-0.35206386,0.47103423,0.9259604,-0.30686152,0.45122966,0.837613,-0.3953174,0.5101187,0.83606994,-0.31763336,0.50246906,1.0464678,-0.34339416,0.3910778,0.46113297,-0.40213507,0.61780816,0.47361356,-0.32400745,0.4527938,1.187026,-0.4799555,0.34732616,0.079165936,-0.1670882,0.81447184,0.21187675,-0.32525644,0.4452566,1.2451392,-0.49013352,0.20681405,0.09155351,-0.12673104,0.8425822,0.072414875,-0.32761332,0.44538742,1.4527276,-0.26109296,0.41141137,1.3511618,-0.38743022,0.48317453,1.3622868,-0.33033636,0.38851434,1.531323,-0.1442419,0.39058498,1.3859377,-0.48223442,0.54234695,1.3951263,0.068583935,0.29886562,1.3051909,-0.64847016,0.63062835,1.2328831,0.22911385,0.106503785,1.3275695,-0.8860719,0.5514945,1.1701231,0.27135602,0.017857075,1.3691443,0.28855827,-0.005836308,1.3838098
-0.38405696,0.42472452,0.9326555,-0.33675277,0.40853718,0.8446724,-0.43136752,0.45686918,0.842062,-0.3536317,0.4621986,1.0525122,-0.3573969,0.3546371,0.46604502,-0.48382944,0.52535367,0.47385585,-0.35509297,0.4128031,1.1933059,-0.47955567,0.34166935,0.07698065,-0.25601286,0.7556079,0.23403847,-0.3556601,0.40488166,1.2513785,-0.47855484,0.20041174,0.08376175,-0.24557072,0.768245,0.08706987,-0.35474437,0.40251863,1.4589648,-0.28938967,0.37064666,1.3559704,-0.41647562,0.44056848,1.3699317,-0.35678408,0.3430338,1.5356238,-0.17193672,0.34935904,1.3883572,-0.5101849,0.4995182,1.4061415,0.039923638,0.26103243,1.3015188,-0.67230564,0.589264,1.2405717,0.20308706,0.07028383,1.3178395,-0.9087429,0.4992153,1.1891495,0.24899647,-0.01760763,1.3570638,0.26731625,-0.04098344,1.3708596
-0.41321063,0.38065273,0.9326854,-0.36683804,0.36393785,0.8443059,-0.46511364,0.40432754,0.8419972,-0.38311622,0.42639178,1.0497234,-0.3856525,0.29260087,0.46847722,-0.55431116,0.41510254,0.47464746,-0.3822804,0.37863037,1.1910849,-0.48317972,0.33578977,0.07466853,-0.36285955,0.66854835,0.22657222,-0.3821008,0.37091097,1.2491872,-0.48582846,0.19450411,0.06900805,-0.411864,0.6463324,0.08882779,-0.37909725,0.3653316,1.4566922,-0.31441483,0.3358105,1.3525788,-0.4421329,0.40405595,1.368872,-0.38161424,0.30251324,1.5306295,-0.19602159,0.31789845,1.383554,-0.5336034,0.46517515,1.4071504,0.012963057,0.237153,1.2833896,-0.684571,0.54750174,1.2277572,0.17511433,0.04524505,1.2957194,-0.9157003,0.45065337,1.1656666,0.22119856,-0.043896496,1.3317907,0.23966193,-0.067736566,1.3445626
-0.44279784,0.33851254,0.9192669,-0.3979914,0.31782714,0.8309196,-0.49794987,0.3538569,0.82870436,-0.41176593,0.39323294,1.0321311,-0.4206275,0.21928349,0.46150544,-0.61583817,0.29798704,0.47374097,-0.40671638,0.34493035,1.1732206,-0.48545292,0.33365747,0.0752694,-0.47514766,0.54187346,0.1853742,-0.40514815,0.33692208,1.231263,-0.48992452,0.19272536,0.06436807,-0.540113,0.49225724,0.062141716,-0.4001057,0.3274355,1.4385865,-0.33551022,0.30189008,1.3333735,-0.4650636,0.36592898,1.3520755,-0.4016836,0.26114732,1.5094569,-0.21606109,0.29058334,1.3633957,-0.55763674,0.42559382,1.389996,-0.0041402876,0.22481585,1.2585552,-0.69531924,0.50639594,1.1995614,0.15253288,0.02846235,1.2716916,-0.91671216,0.39931336,1.1209859,0.1948229,-0.06329471,1.3057989,0.212161,-0.088133514,1.3182404
-0.47030708,0.29977608,0.897064,-0.42390373,0.27640823,0.8102226,-0.5250782,0.30858383,0.8054053,-0.44240576,0.3611158,1.0073118,-0.43426412,0.17401585,0.44130725,-0.65002507,0.19424132,0.46727487,-0.43219867,0.3092552,1.1468511,-0.48741132,0.3285529,0.06746805,-0.5743928,0.39171726,0.124181926,-0.42891648,0.3006332,1.2047336,-0.48742104,0.18768126,0.054982603,-0.6523092,0.30663824,0.031666517,-0.42261323,0.2869906,1.4117906,-0.35705698,0.26739028,1.3058987,-0.4899395,0.3236168,1.3262855,-0.42113885,0.220689,1.4826505,-0.23730761,0.26373762,1.3366234,-0.5854526,0.38016498,1.3616011,-0.020959407,0.21337453,1.2322956,-0.71951765,0.45489904,1.1661729,0.13641438,0.01816833,1.2523386,-0.9338491,0.3340636,1.0879653,0.17788675,-0.073354244,1.2880427,0.19493094,-0.09810853,1.301046
-0.494079739999998,0.266973670000004,0.885881400000001,-0.445529599999998,0.246366140000003,0.799516140000001,-0.549132939999997,0.269402920000004,0.794001040000001,-0.472036929999997,0.332343130000003,0.995136000000001,-0.43704388,0.145942990000002,0.430012100000001,-0.674353999999998,0.101485044000008,0.479133779999999,-0.456772179999997,0.274190430000004,1.1317016,-0.48902136,0.3255092,0.06736022,-0.640323599999994,0.237650990000014,0.101336840000001,-0.452306099999997,0.264222740000004,1.1892881,-0.48545903,0.18456289,0.0563080299999997,-0.701545059999998,0.128928930000018,0.0219646099999995,-0.446585059999997,0.247526740000004,1.3961382,-0.379393279999998,0.233249960000003,1.29042,-0.515253899999997,0.281864200000004,1.3107511,-0.441076839999998,0.180998740000004,1.4665861,-0.260083529999998,0.237071100000003,1.3227905,-0.612743849999997,0.334843780000004,1.3461986,-0.0365518029999985,0.204940890000001,1.2267253,-0.761550249999994,0.400787950000005,1.1584252,0.127727000000001,0.0215997699999988,1.27841889999999,-0.977331399999994,0.265415850000007,1.11637179999999,0.17042145,-0.0687691600000016,1.31559089999999,0.187489,-0.0930255060000018,1.32947229999999
-0.51499164,0.22727221,0.89279824,-0.46610346,0.21544936,0.8049865,-0.5720506,0.2233366,0.8022027,-0.49994847,0.29319286,1.0029063,-0.43855542,0.14406914,0.42970514,-0.68342847,0.03198862,0.49561006,-0.47849277,0.23628767,1.1391648,-0.48998588,0.32472265,0.06751555,-0.66964746,0.123741984,0.10340959,-0.47370434,0.22702284,1.1968428,-0.48336473,0.18402928,0.05477822,-0.71317315,-0.00093871355,0.036860764,-0.4704878,0.21011531,1.4037298,-0.40052125,0.20123741,1.2992272,-0.53997463,0.23952031,1.3171713,-0.46185035,0.14355582,1.4738328,-0.2833779,0.21709788,1.3356023,-0.6378309,0.28947228,1.3558571,-0.05108902,0.20300528,1.2576884,-0.8157485,0.34706375,1.1922132,0.1151765,0.039797723,1.3525186,-1.0337701,0.21047175,1.213772,0.1611743,-0.041604698,1.403792,0.1787098,-0.062509954,1.4218986
-0.53474826,0.1802307,0.92302084,-0.48652786,0.17871022,0.83406454,-0.5925601,0.17155248,0.83323646,-0.52688074,0.24353267,1.035389,-0.4408539,0.15783727,0.45436954,-0.6841593,-0.0062003434,0.512251,-0.50092244,0.19441244,1.1738746,-0.4929827,0.32244873,0.08471072,-0.6743402,0.038731217,0.11185807,-0.49632263,0.18686731,1.2318178,-0.48307663,0.18430619,0.056088984,-0.70049083,-0.08816144,0.040563583,-0.49585727,0.17813614,1.4392352,-0.42317125,0.17217821,1.3363948,-0.56601334,0.19737872,1.3503911,-0.48271734,0.10916373,1.506238,-0.30856997,0.19858752,1.3746879,-0.6662069,0.23955327,1.3922265,-0.0690546,0.2036647,1.3214533,-0.86987007,0.29581082,1.2614319,0.10185987,0.056974977,1.4334536,-1.0743866,0.14905909,1.3188124,0.14880145,-0.015494555,1.4960297,0.16589558,-0.033170402,1.5176567
-0.554813,0.12975332,0.9564901,-0.50765556,0.1364348,0.8672025,-0.61180836,0.1152955,0.8669286,-0.5543427,0.19126192,1.0701215,-0.44555435,0.12572435,0.48942107,-0.68372166,-0.031130224,0.5257452,-0.5258557,0.1537616,1.2117094,-0.5101348,0.30167723,0.12702346,-0.6654446,-0.0071010888,0.123851776,-0.52221155,0.14731242,1.2698526,-0.48671725,0.17935157,0.060025334,-0.6518135,-0.1395568,0.059523046,-0.52389354,0.14655845,1.4774461,-0.44953883,0.14293349,1.3756957,-0.5941889,0.15632643,1.3871765,-0.50517964,0.07724506,1.5427504,-0.33804083,0.1778877,1.4162378,-0.6958755,0.19163544,1.4316822,-0.09730616,0.19832942,1.3731532,-0.9105249,0.2343721,1.3139961,0.091074705,0.07009962,1.4796591,-1.1037707,0.07326946,1.371941,0.1300748,0.0012381971,1.551131,0.14434034,-0.015184581,1.5756086
-0.57608527,0.08597636,0.96322834,-0.5294483,0.094801694,0.87385356,-0.6312679,0.06434676,0.873977,-0.5815158,0.14991131,1.0753821,-0.4424496,0.049223334,0.5036591,-0.673367,-0.073306054,0.5242664,-0.5514916,0.11698505,1.2177875,-0.5596822,0.26192814,0.175825,-0.65101314,-0.010452986,0.1268,-0.54852456,0.11129601,1.2760485,-0.4979052,0.16645327,0.091748595,-0.6152098,-0.12787747,0.044349372,-0.55390877,0.11394523,1.4835634,-0.47766462,0.11444536,1.3831568,-0.6231036,0.11661939,1.3919646,-0.5306935,0.04559353,1.548435,-0.36788058,0.15299575,1.4250925,-0.7281453,0.14077674,1.4361268,-0.12895155,0.1838573,1.3783188,-0.940549,0.16136533,1.3088021,0.07453996,0.072012365,1.4750432,-1.121897,-0.018728435,1.345336,0.11121923,0.022571921,1.5621144,0.12391251,0.012742549,1.590656
-0.5974675,0.044238716,0.92440414,-0.54913116,0.052589595,0.8358908,-0.64747995,0.012318283,0.83519316,-0.6125637,0.113511026,1.0324277,-0.42981952,-0.018787354,0.47901535,-0.6634692,-0.11995533,0.48126352,-0.5795386,0.08297093,1.1747005,-0.60702777,0.20158307,0.18491304,-0.65935075,-0.0031552613,0.09555566,-0.57664144,0.07919142,1.23312,-0.5213226,0.12213221,0.10527086,-0.6153778,-0.1288468,0.031239927,-0.58445287,0.08036937,1.4405713,-0.5073877,0.08717565,1.3410246,-0.65265715,0.07823953,1.3482182,-0.5578423,0.016781747,1.5088918,-0.40141252,0.13279577,1.3855816,-0.75946605,0.09295198,1.3922981,-0.16431859,0.17203517,1.3358419,-0.96545786,0.08720513,1.253427,0.04936242,0.077219695,1.4287083,-1.1221967,-0.11718482,1.2711257,0.09190202,0.04032874,1.5192652,0.10607207,0.034603328,1.5482273
-0.6165365,0.012963831,0.87884617,-0.5692301,0.017592594,0.7895074,-0.6658018,-0.02668494,0.79236114,-0.63375556,0.08836587,0.982353,-0.4299858,-0.070685655,0.44380796,-0.6518919,-0.18430626,0.4488787,-0.60100824,0.056446925,1.1243871,-0.63021296,0.13366924,0.1529296,-0.65406847,-0.0041232705,0.08838022,-0.59946394,0.05283007,1.1828682,-0.5451219,0.050052986,0.07697874,-0.6129059,-0.13017344,0.022916496,-0.6129682,0.05472988,1.3900216,-0.53385615,0.06609392,1.2925174,-0.6783434,0.04747118,1.2959001,-0.58557785,-0.002699256,1.4633077,-0.43133873,0.12015608,1.3356998,-0.7893026,0.05636947,1.3302007,-0.19738537,0.17301968,1.283752,-0.98938084,0.01924634,1.1875775,0.026946008,0.091242105,1.362882,-1.1244783,-0.20074409,1.190487,0.078351974,0.0579108,1.4501607,0.09500188,0.05334586,1.477987
-0.63620806,-0.009846732,0.8614202,-0.5885804,-0.0027415603,0.77241534,-0.68188286,-0.053565845,0.7749262,-0.6594707,0.06508957,0.96408,-0.44342297,-0.09840004,0.43114004,-0.65725106,-0.21536513,0.4339975,-0.62335294,0.034861654,1.1056663,-0.64714,0.082753286,0.1275863,-0.6532972,-0.008980334,0.08784801,-0.6212479,0.0317194,1.1641574,-0.54932433,0.005201891,0.061113954,-0.6119702,-0.13248526,0.017797172,-0.6358678,0.036458984,1.3711894,-0.5573801,0.052010044,1.2737585,-0.7000381,0.022463322,1.2769995,-0.6049418,-0.017894402,1.4454086,-0.45785028,0.11287802,1.3148217,-0.8119005,0.020125002,1.3093872,-0.22840947,0.17677954,1.255654,-1.0049547,-0.048667774,1.168858,0.003065586,0.109447494,1.327483,-1.1272522,-0.27517617,1.1490369,0.061338782,0.07626541,1.4103944,0.07959384,0.071733534,1.4372008
-0.6599111,-0.026082277,0.869775,-0.61318344,-0.016185299,0.78055996,-0.7032053,-0.07259539,0.7835143,-0.6872585,0.047408596,0.9724728,-0.4608239,-0.0962272,0.4384051,-0.66412395,-0.2183963,0.43676817,-0.6479093,0.022113144,1.1141651,-0.68461335,0.084830925,0.14927143,-0.6552367,-0.012803793,0.09023899,-0.6438231,0.019887269,1.1725932,-0.58141756,0.020828992,0.076779485,-0.61199415,-0.13272169,0.015283823,-0.6523085,0.026377678,1.3799198,-0.57895863,0.048358858,1.2797623,-0.717636,0.004379928,1.2880838,-0.61423856,-0.023799747,1.4537582,-0.48335758,0.11672187,1.3182876,-0.8258903,-0.01213868,1.3277799,-0.25783536,0.19630799,1.2632142,-1.0275395,-0.0915938,1.2062262,-0.024635375,0.13975537,1.3386681,-1.1371948,-0.3235309,1.1773049,0.037076056,0.10939785,1.420162,0.055998623,0.1057198,1.446634
-0.6873462,-0.03728351,0.90594023,-0.6421754,-0.021676853,0.8167395,-0.7275633,-0.084917516,0.8188062,-0.7195153,0.03139712,1.0105526,-0.48906022,-0.076202154,0.46993577,-0.6908403,-0.19511956,0.45891023,-0.6744176,0.015539944,1.151902,-0.727287,0.09497969,0.18637484,-0.6606876,-0.016820073,0.09872991,-0.6675697,0.015214592,1.2101129,-0.6214702,0.050889462,0.1035524,-0.6158849,-0.12997854,0.014727652,-0.6678796,0.029832914,1.4171991,-0.60101175,0.05372399,1.3130221,-0.7348227,-0.0016150922,1.3293636,-0.61960036,-0.017083064,1.4871078,-0.50879276,0.1281853,1.3483554,-0.83767605,-0.025827363,1.3783797,-0.2873569,0.22159152,1.2986691,-1.0432405,-0.116764635,1.2724341,-0.050670624,0.18164326,1.3738849,-1.1431494,-0.35476908,1.2671746,0.023649454,0.1510137,1.4439524,0.04619831,0.14710703,1.4673759
